source,nom,nom_en,longitude,latitude,ville,province,district,telephone,giga_id,niveau
OSM,Trường Tiểu học Linh Tây,,106.7546144,10.8560082,,,,,,Primary
OSM,Trường Tiểu học Bình Quới,,106.7455783,10.8543365,,,,,,Primary
OSM,Trường Tiểu học Đặng Văn Bất,,106.7479843,10.8559954,,,,,,Primary
OSM,Trường Tiểu học Linh,,106.750928,10.8552727,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Văn Banh,,106.7588525,10.8354414,,,,,,Primary
OSM,Trường Tiểu Học Nguyễn Văn Lịch,,106.7697012,10.8774259,,,,,,Primary
OSM,Trường Tiểu học Đào Sơn Tây,,106.7215524,10.846073,,,,,,Primary
OSM,Trường Tiểu học Hiệp Bình Chánh,,106.7299253,10.8318229,,,,,,Primary
OSM,Tiểu học Hiệp Phú,,106.7827422,10.8460822,,,,,,Primary
OSM,Trường Tiểu học Linh Chiểu,,106.7589734,10.8552373,,,,,,Primary
OSM,Tiểu học Nhị Đồng,,106.7671352,10.8989267,,,,,,Primary
OSM,Tiểu học Đông Hòa C,,106.7886066,10.8976201,,,,,,Primary
OSM,Trường Tiểu học Lạc Long Quân,,109.3112366,13.0987148,,,,,,Primary
OSM,Trường Tiểu học Kim Đồng,,103.9737196,21.2797188,,,,,,Primary
OSM,Trường Tiểu học Hoà Long,Hoa Long Primary School,106.0492743,21.2128682,Bắc Ninh,Bac Ninh,Thành phố Bắc Ninh,,,Primary
OSM,Trường Tiểu học Vạn An,,106.0503466,21.1957116,Bắc Ninh,Bac Ninh,Thành phố Bắc Ninh,,,Primary
OSM,Trường Tiểu học Khắc Niệm,,106.0609968,21.1380988,Bắc Ninh,Bắc Ninh,Thành phố Bắc Ninh,,,Primary
OSM,Trường Tiểu học Kim Chân,,106.1092429,21.1956425,Bắc Ninh,Bac Ninh,Thành phố Bắc Ninh,,,Primary
OSM,Trường Tiểu học - Trung học cơ sở - Trung học phổ thông Lê Thánh Tông,,106.6212598,10.8056192,,,,,,Primary
OSM,Trường Tiểu học Bình Hưng Hòa,,106.6052453,10.8226967,,Hồ Chí Minh,Bình Tân,,,Primary
OSM,Trường Tiểu học Phù Đổng,,106.5992757,10.7849899,,Hồ Chí Minh,Bình Tân,,,Primary
OSM,Trường Tiểu học Tô Vĩnh Diện,,106.6196278,10.7913298,,Hồ Chí Minh,Tân Phú,,,Primary
OSM,Trường Tiểu học Tân Hương,,106.6216469,10.7935746,,Hồ Chí Minh,Tân Phú,,,Primary
OSM,Trường Tiểu học Phú Minh,Phu Minh Primary School,105.9148783,20.7809102,,,,,,Primary
OSM,Trường Tiểu học Nam Tiến A,Nam Tien A Primary School,105.9212181,20.7726636,,,,,,Primary
OSM,Trường Tiểu học Nam Tiến B,,105.9352498,20.772037,,,,,,Primary
OSM,Trường Tiểu học & Trung học cơ sở Tam Đảo,,105.6422462,21.4544622,,,,,,Primary
OSM,Trường Tiểu học Bình Thuận,,106.6049695,10.7898686,,Hồ Chí Minh,Bình Tân,,,Primary
OSM,Trường Tiểu học Bình Long,,106.6118801,10.7854938,,Hồ Chí Minh,Bình Tân,,,Primary
OSM,Trường Tiểu học Tân Thới,,106.6168995,10.7919663,,Hồ Chí Minh,Tân Phú,,,Primary
OSM,Trường Tiểu học Lê Quang Định,,106.7077841,10.7073245,,Hồ Chí Minh,Nhà Bè,,,Primary
OSM,Trường Tiểu học Tạ Uyên,,106.702035,10.6922232,,Hồ Chí Minh,Nhà Bè,,,Primary
OSM,Trường Tiểu học Lê Lợi,,106.7065306,10.6796547,,Hồ Chí Minh,Nhà Bè,,,Primary
OSM,Trường Tiểu học Trang Tấn Khương,,106.7305987,10.6416314,,Hồ Chí Minh,Nhà Bè,,,Primary
OSM,Trường Tiểu học Nguyễn Việt Hồng,,106.7282972,10.6951433,,Hồ Chí Minh,Nhà Bè,,,Primary
OSM,Trường Tiểu học Phạm Hùng,,106.6835152,10.7163273,,Hồ Chí Minh,Bình Chánh,,,Primary
OSM,Trường Tiểu học Châu Văn Liêm,,106.3959044,10.8886048,,Long An,Đức Hòa,,,Primary
OSM,Trường Tiểu học Bình Lợi Trung,,106.704865,10.8273222,,Hồ Chí Minh,Bình Thạnh,,,Primary
OSM,Trường Tiểu Học Trần Quốc Toản,,106.6885432,10.8266655,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Lê Đức Thọ,,106.6749756,10.8496479,Phường 15,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Võ Thị Sáu,,106.6691474,10.8451447,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Phan Chu Trinh - cơ sở 1,,106.6623651,10.8495821,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Lê Văn Thọ,,106.6597464,10.8525129,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Lê Quý Đôn,,106.6475438,10.855013,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học An Hội,,106.6412971,10.8442565,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Nguyễn Thị Minh Khai,,106.6626267,10.8346961,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Bình Hòa,,106.7019854,10.8167475,Phường 12,Hồ Chí Minh,Bình Thạnh,,,Primary
OSM,Trường Tiểu Học Chu Văn An,,106.7059532,10.8125516,,Hồ Chí Minh,Bình Thạnh,,,Primary
OSM,Trường Tiểu học Cửu Long,,106.714589,10.790085,,Hồ Chí Minh,Bình Thạnh,,,Primary
OSM,Trường Tiểu Học Thanh Đa,,106.7194315,10.8167682,,Hồ Chí Minh,Bình Thanh,,,Primary
OSM,Trường Tiểu học Tầm Vu,,106.7162025,10.8142894,,Hồ Chí Minh,Bình Thạnh,,,Primary
OSM,Trường Tiểu học Lam Sơn,,106.6522693,10.8504682,Phường 14,Ho Chi Minh City,Gò Vấp,,,Primary
OSM,Trường Tiểu học Lê Lai,,106.6217319,10.8126858,,Hồ Chí Minh,Tân Phú,,,Primary
OSM,Trường Tiểu học Lê Minh Xuân 2,,106.5348894,10.7221341,,Hồ Chí Minh,Bình Chánh,,,Primary
OSM,Trường Tiểu học An Thạnh - phân hiệu ấp 6,,106.4931634,10.6726903,,Long An,Bến Lức,,,Primary
OSM,Trường Tiểu học An Thạnh,,106.4711245,10.6519949,,Long An,Bến Lức,,,Primary
OSM,Trường Tiểu học Lương Hòa,,106.4452094,10.6998738,,Long An,Bến Lức,,,Primary
OSM,Trường Tiểu học Thị trấn Thứa,,106.2037663,21.0179361,Bắc Ninh,Bac Ninh,Huyện Lương Tài,,,Primary
OSM,Trường Tiểu học Âu Dương Lân,,106.3855898,10.3513083,,,,,,Primary
OSM,Trường Tiểu học Đinh Bộ Lĩnh,,106.378491,10.3536941,,,,,,Primary
OSM,Trường Tiểu học Hồ Văn Nhánh,,106.3702548,10.3532561,,,,,,Primary
OSM,Trường Tiểu học Hoàng Hoa Thám,,106.369421,10.3591974,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Huệ,,106.3557766,10.3571715,,,,,,Primary
OSM,Trường Tiểu học Thiên Hộ Dương,,106.3552517,10.3659364,,,,,,Primary
OSM,Trường Tiểu học Phan Đình Phùng,,106.6820953,10.7689477,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Sơn Hà,,106.6814544,10.7702228,,,,,,Primary
OSM,Trường Tiểu Học Dân Lập Quốc Tế Việt Úc,,106.6922212,10.7969374,,,,,,Primary
OSM,Trường Tiểu học Hưng Dũng 1,,105.6990877,18.6810441,,,,,,Primary
OSM,Trường Tiểu học Hưng Dũng 2,,105.6934177,18.6853675,,,,,,Primary
OSM,Trường Tiểu học Hoàng Văn Thụ,,108.2232997,16.0747164,,,,,,Primary
OSM,Trường Tiểu học Đại Cường,,105.8563955,20.6520424,,,,,,Primary
OSM,Trường Tiểu học Đại Hùng,,105.8355792,20.663938,,,,,,Primary
OSM,Trường Tiểu học Bình Phước,,106.7870966,10.6426993,,Hồ Chí Minh,Cần Giờ,,,Primary
OSM,Trường Tiểu học An Nghĩa,,106.8290817,10.5895742,Xã An Thới Đông,Hồ Chí Minh,Cần Giờ,,,Primary
OSM,Trường Tiểu học Nguyễn Văn Tạo,,106.7416662,10.6042285,,Hồ Chí Minh,Nhà Bè,,,Primary
OSM,Trường Tiểu học Dương Văn Lịch,,106.7338094,10.6310634,,Hồ Chí Minh,Nhà Bè,,,Primary
OSM,Trường Tiểu học Nam Sơn số 1,,106.1020503,21.1409826,Bắc Ninh,Bac Ninh,Thành phố Bắc Ninh,,,Primary
OSM,Trường Tiểu học Nam Sơn số 2,,106.111067,21.141404,Bắc Ninh,Bắc Ninh,Thành phố Bắc Ninh,,,Primary
OSM,Trường Tiểu học Thị trấn Gia Lộc,,106.3000913,20.8741584,,,,,,Primary
OSM,Trường Tiểu học Lômônôxốp,Lomonosov Primary School,105.7810413,21.0147223,Hà Nội,Hà Nội,Nam Từ Liêm,+84 243 785 2628,,Primary
OSM,Trường Tiểu học B Chi Lăng,,105.0347756,10.5306856,,,,,,Primary
OSM,Trường Tiểu học B Vĩnh Trạch,,105.3163523,10.3517663,,,,,,Primary
OSM,Trường Tiểu học Thị trấn Lam Sơn,Lam Sơn Town Primary School,105.4066411,19.9141024,,Tỉnh Thanh Hóa,Huyện Thọ Xuân,,,Primary
OSM,Trường tiểu học 1 Thị trấn Nam Căn,,104.9947569,8.763366,,,,,,Primary
OSM,Trường Tiểu học Phùng Ngọc Liêm,,105.7258214,9.2879051,,,,,,Primary
OSM,Trường Tiểu học Tây Đằng A,,105.4245369,21.1966407,,,,,,Primary
OSM,Trường Tiểu học Thiện Tân,,106.8952082,11.0261329,,,,,,Primary
OSM,Trường Tiểu học Chu Văn An,,106.8519442,11.0194021,,,,,,Primary
OSM,Trường Tiểu học Thiện Tân (cơ sở 2),,106.8735076,11.017075,,Tỉnh Đồng Nai,Huyện Vĩnh Cửu,,,Primary
OSM,Trường Tiểu học Tân An (cơ sở Đại An),,106.9255705,11.0498213,,,,,,Primary
OSM,Trường Tiểu học - Trung học cơ sở - Trung học phổ thông Chu Văn An,,105.7775436,21.1312626,,,,,,Primary
OSM,Trường Tiểu học Minh Hoà,,106.4879372,11.4458865,,,,,,Primary
OSM,Trường Tiểu học Tân Long,,106.6752016,11.3266701,,,,,,Primary
OSM,Trường Tiểu học Bến Súc,,106.445554,11.1627058,,,,,,Primary
OSM,Trường Tiểu học Trung Thành,Trung Thanh Primary School,105.9404693,21.0221581,Hà Nội,Hà Nội,Gia Lâm,,,Primary
OSM,Trường Tiểu học Trần Phú,,106.6627989,10.9759306,,,,,,Primary
OSM,Trường Tiểu học Chánh Nghĩa,,106.663298,10.9625224,,,,,,Primary
OSM,Trường Tiểu học & Trung học cơ sở Bình Thanh,,106.4374466,20.3215435,,,,,,Primary
OSM,Trường Tiểu học & Trung học cơ sở Trần Đức Thông,,106.2139238,20.5400039,,,,,,Primary
OSM,Trường Tiểu học Nghi Tân,,105.7045241,18.8211302,,,,,,Primary
OSM,Tiểu học Nguyễn Văn Cưng,Nguyen Van Cung Primary School,105.4743278,10.3369114,,,,,,Primary
OSM,Trường Tiểu học Đặng Xá,,105.9602556,21.0274829,,,,,,Primary
OSM,Trường Tiểu học Tân Thành,,105.9668007,20.2571118,,,,,,Primary
OSM,Trường Tiểu học Phú Thị,,105.9704389,21.0197823,,,,,,Primary
OSM,Trường Tiểu học Cao Bá Quát,,105.9510264,21.0183267,,,,,,Primary
OSM,Trường Tiểu học Phú Cường,,107.184121,11.0895413,,,,,,Primary
OSM,Trường Tiểu học Phù Đổng,,107.1857902,11.0899959,,,,,,Primary
OSM,Trường Tiểu học Phú Cường (Điểm trường Thống Nhất),,107.1871456,11.0877812,,,,,,Primary
OSM,Trường Tiểu học Lương Thế Vinh,,108.2417468,16.0725791,,,,,,Primary
OSM,Trường Tiểu học Quang Trung,,108.2454357,16.0900509,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Thái Học,,108.2400047,16.0563665,,,,,,Primary
OSM,Trường Tiểu học Lê Bá Trinh,,108.2386691,16.0396625,,,,,,Primary
OSM,Trường Tiểu học Trần Quang Diệu,,108.248026,16.0264017,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Duy Trinh,,108.2516443,16.0139138,,,,,,Primary
OSM,Trường Tiểu học Đông Hồ,,104.4886087,10.385226,,,,,,Primary
OSM,Trường Tiểu học Chúc Sơn A,,105.7010931,20.9180858,,,,,,Primary
OSM,Trường Tiểu học Thị trấn Chúc Sơn B,,105.7094832,20.9218322,,,,,,Primary
OSM,Trường Tiểu học Xuân Mai A,,105.5705756,20.8993129,,,,,,Primary
OSM,Trường Tiểu học Xuân Mai B,,105.5868871,20.9050321,,,,,,Primary
OSM,Trường Tiểu học Hợp Giang,,106.2578532,22.668329,,,,,,Primary
OSM,Trường Tiểu học Hoà Chung,,106.2552291,22.6623632,,,,,,Primary
OSM,Trường Tiểu học Đại Yên,,105.6973268,20.9019058,,,,,,Primary
OSM,Trường Tiểu học Đồng Phú,,105.7105624,20.8322579,,,,,,Primary
OSM,Trường Tiểu học Đông Phương Yên,,105.6362624,20.923446,,,,,,Primary
OSM,Trường Tiểu học Đông Sơn,,105.6216933,20.9241833,,,,,,Primary
OSM,Trường Tiểu học Xuân Hoà,,105.7275183,21.2820933,,,,,,Primary
OSM,Trường Tiểu học Thị trấn Thanh Miện,,106.2419196,20.7883836,,,,,,Primary
OSM,Trường Tiểu học Lê Hồng Phong,,105.9071308,20.5364768,,,,,,Primary
OSM,Trường Tiểu học Trần Hưng Đạo,,105.9270698,20.5329725,,,,,,Primary
OSM,Trường Tiểu học Lương Khánh Thiện,,105.9173584,20.5464718,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Du,,106.6581432,20.831715,,,,,,Primary
OSM,Trường Tiểu học Tân Bình,,106.3168263,20.4722168,,,,,,Primary
OSM,Trường Tiểu học Quang Trung,,106.3339821,20.4372383,,,,,,Primary
OSM,Trường Tiểu học Kim Đồng,,106.1761934,20.4312226,,,,,,Primary
OSM,Trường Tiểu học Lê Quý Đôn,,106.1728069,20.4266695,,,,,,Primary
OSM,Trường Tiểu học Trần Quốc Toản,,106.1732334,20.4269372,,,,,,Primary
OSM,Trường Tiểu học Trần Nhân Tông,,106.1570612,20.435122,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Hữu Cảnh,Nguyen Huu Canh Primary School,107.1112571,10.3846665,,,,,,Primary
OSM,Trường Tiểu học Nghi Hương,,105.716174,18.7911423,,,,,,Primary
OSM,Trường Tiểu học Dư Khánh,,109.0384228,11.5963971,,,,,,Primary
OSM,Trường Tiểu học Ninh Chữ,,109.0420072,11.5931382,,,,,,Primary
OSM,Trường Tiểu học Tây Bắc Lân,,106.6044433,10.8466629,,,,,,Primary
OSM,Trường Tiểu học Bắc Lý,,106.0749336,20.5660945,,,,,,Primary
OSM,Trường Tiểu học Đạo Lý,,106.0732172,20.5876705,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Thanh Tuyền,,106.6878774,10.7857037,,,,,,Primary
OSM,Trường Tiểu học Đặng Văn Ngữ,,106.6702083,10.7946843,,,,,,Primary
OSM,Trường Tiểu học Chi Lăng,,106.6600874,10.8344819,,,,,,Primary
OSM,Trường Tiểu học Đức Xuân,,105.8371602,22.1466661,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Huệ,,107.4391865,11.2767194,,Đồng Nai,Tân Phú,,,Primary
OSM,Trường Tiểu học Tây Đằng B,,105.4287325,21.2059176,,,,,,Primary
OSM,Trường Tiểu học Cấm Lĩnh,,105.3611752,21.1865049,,,,,,Primary
OSM,Trường Tiểu học Cam Thượng,,105.4613377,21.1620801,,,,,,Primary
OSM,Trường Tiểu học Châu Sơn,,105.4220483,21.259505,,,,,,Primary
OSM,Trường Tiểu học Chu Minh,,105.437894,21.1987319,,,,,,Primary
OSM,Trường Tiểu học Cổ Đô,,105.3686205,21.2830204,,,,,,Primary
OSM,Trường Tiểu học Đông Quang,,105.4492324,21.1784909,,,,,,Primary
OSM,Trường Tiểu học Đồng Thái,,105.398432,21.226949,,,,,,Primary
OSM,Trường Tiểu học Khánh Thượng,,105.3146507,21.0314524,,,,,,Primary
OSM,Trường Tiểu học Khánh Thượng (điểm trường Gò Đình Muôn),,105.3421275,21.0217433,,,,,,Primary
OSM,Trường Tiểu học Minh Châu,,105.4565559,21.2062198,,,,,,Primary
OSM,Trường Tiểu học Phú Châu,,105.4242356,21.2316598,,,,,,Primary
OSM,Trường Tiểu học Phú Phương,,105.4213699,21.2516791,,,,,,Primary
OSM,Trường Tiểu học Phú Sơn,,105.3768805,21.2239835,,,,,,Primary
OSM,Trường Tiểu học Tản Hồng,,105.4197499,21.2694617,,,,,,Primary
OSM,Trường Tiểu học Tản Lĩnh,,105.4053038,21.1146495,,,,,,Primary
OSM,Trường Tiểu học Thái Hoà,,105.3701921,21.2313438,,,,,,Primary
OSM,Trường Tiểu học Thuần Mỹ,,105.3011708,21.1530226,,,,,,Primary
OSM,Trường Tiểu học Trung tâm Nghiên cứu Bò và Đồng cỏ Ba Vì,,105.4289775,21.1014766,,,,,,Primary
OSM,Trường Tiểu học Tòng Bạt,,105.330234,21.1910897,,,,,,Primary
OSM,Trường Tiểu học Vân Hoà,,105.4267608,21.0795788,,,,,,Primary
OSM,Trường Tiểu học Vật Lại,,105.4036894,21.204183,,,,,,Primary
OSM,Trường Tiểu học Yên Bài C,,105.4343265,21.0760509,,,,,,Primary
OSM,Trường Tiểu học Yên Bài (khu B),,105.4491253,21.0536161,,,,,,Primary
OSM,Trường Tiểu học An Dương,,106.6109706,20.8648344,,,,,,Primary
OSM,Trường Tiểu học An Hồng,,106.6060246,20.9093503,,,,,,Primary
OSM,Trường Tiểu học Liên Bảo,,105.5959709,21.3150246,,,,,,Primary
OSM,Trường Tiểu học Văn Lý,,105.9891521,20.5827981,,,,,,Primary
OSM,Trường Tiểu học Trà Thị Cụt,,106.6914395,10.1196582,,,,,,Primary
OSM,Trường Tiểu học Triệu Thành,,107.1897186,16.7691621,,,,,,Primary
OSM,Trường Tiểu học An Phước,,108.1390614,15.9833483,,,,,,Primary
OSM,Trường Tiểu học Hợp Hoà B,,105.5450795,21.3749001,,,,,,Primary
OSM,Trường Tiểu học Hương Canh B,,105.6448659,21.2774811,,,,,,Primary
OSM,Trường Tiểu Học Long Thới A,,106.1692558,10.2499753,,,,,,Primary
OSM,Trường Tiểu học Phước Tân 2,,106.9175116,10.9052675,,,,,,Primary
OSM,Trường Trung Tiểu học Marie Curie,,106.6394183,11.0130209,,,,,,Primary
OSM,Trường Tiểu học Phú Hữu,,106.7952107,10.7470289,,,,,,Primary
OSM,Trường Tiểu học Đại Phước,,106.81345,10.7351816,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Bình (cơ sở 2),,106.7317941,10.6706281,,,,,,Primary
OSM,Trường Tiểu học Kỳ Đồng,,106.6813008,10.7823514,Thành phố Hồ Chí Minh,,3,,,Primary
OSM,Trường Tiểu học Bình Lợi,,106.821714,11.0443016,,,,,,Primary
OSM,Trường Tiểu học Trần Quốc Toản,,106.9575033,10.9672311,,,,,,Primary
OSM,Trường Tiểu học-Trung học cơ sở Bắc Sơn,,106.9620605,10.9641029,,,,,,Primary
OSM,Trường Tiểu học Tạ An Khương Nam,,105.2090741,9.0256198,,,,,,Primary
OSM,Trường Tiểu học-Trung học cơ sở Bắc Phong,,108.9167303,14.9465772,,,,,,Primary
OSM,Trường Tiểu học-Trung học cơ sở Bắc Phong (Cơ sở 2),,108.9175318,14.9483142,,,,,,Primary
OSM,Trường Tiểu học Hiếu Liêm,,106.9682005,11.1129056,,,,,,Primary
OSM,Trường Tiểu học Tân Định,,106.8639568,11.1721847,,,,,,Primary
OSM,Trường Tiểu học Tân Thành,,106.8440986,11.1400724,,,,,,Primary
OSM,Trường Tiểu học Phước Hòa,,106.7285097,11.2270032,,Tỉnh Bình Dương,Huyện Phú Giáo,,,Primary
OSM,Trường Tiểu học Nguyễn Văn Tố,,106.6763033,20.8520603,,,,,,Primary
OSM,Trường Tiểu học Bến Thuỷ,,105.7020835,18.663286,,,,,,Primary
OSM,Trường Tiểu học Cửa Nam 1,,105.6660442,18.6673518,,,,,,Primary
OSM,Trường Tiểu học Cửa Nam,,105.6556104,18.6666424,,,,,,Primary
OSM,Trường Tiểu học Đội Cung,,105.6642003,18.6759801,,,,,,Primary
OSM,Trường Tiểu học Đông Vĩnh,,105.6607542,18.6767777,,,,,,Primary
OSM,Trường Tiểu học Hà Huy Tập 1,,105.6758052,18.6900492,,Nghệ An,,,,Primary
OSM,Trường Tiểu học Hà Huy Tập 2,,105.6863097,18.6909219,,,,,,Primary
OSM,Trường Tiểu học Hoà Hiếu 1,,105.4308919,19.3199963,,,,,,Primary
OSM,Trường Tiểu học Lê Quý Đôn,,106.6463238,10.7049626,Hồ Chí Minh,,Bình Chánh,,,Primary
OSM,Trường Tiểu học Tân Sơn Nhì,,106.6367921,10.7984596,Phường Tân Sơn Nhì,Hồ Chí Minh,Tân Phú,,,Primary
OSM,Trường Tiểu học Nguyễn Thanh Tuyền,,106.6624641,10.7995936,,,,,,Primary
OSM,Trường Tiểu học Hải Ninh,,106.7287807,17.367434,,,,,,Primary
OSM,Trường Tiểu học Hiệp Phú - Cơ Sở 2,,106.7845449,10.84563,,,,,,Primary
OSM,Trường Tiểu học Tân Bình,,106.3127769,20.9196967,,,,,,Primary
OSM,Trường Tiểu học Yên Hòa,,105.7938458,21.020279,Hà Nội,,Cầu Giấy,,,Primary
OSM,Trường Tiểu học Hoà Chính,,105.7260538,20.8112881,,,,,,Primary
OSM,Trường Tiểu học Hoàng Diệu,,105.7317641,20.8610568,,,,,,Primary
OSM,Trường Tiểu học Hoàng Văn Thụ,,105.649297,20.8695942,,,,,,Primary
OSM,Trường Tiểu học Lương Mỹ,,105.6277072,20.8461521,,,,,,Primary
OSM,Trường Tiểu học Tiên Phương,,105.6860526,20.9397893,,,,,,Primary
OSM,Trường Tiểu học Phú Nghĩa,,105.6589509,20.9291305,,,,,,Primary
OSM,Trường Tiểu học Thuỷ Xuân Tiên,,105.5968722,20.8989088,,,,,,Primary
OSM,Trường Tiểu học Trường Yên,,105.6479001,20.9172094,,,,,,Primary
OSM,Trường Tiểu học Thanh Bình,,105.624296,20.9071548,,,,,,Primary
OSM,Trường Tiểu học Trung Hoà,,105.6423902,20.9039062,,,,,,Primary
OSM,Trường Tiểu học Tân Tiến,,105.6105555,20.8662404,,,,,,Primary
OSM,Trường Tiểu học Hữu Văn,,105.6605168,20.8688519,,,,,,Primary
OSM,Trường Tiểu học Mỹ Lương,,105.6807738,20.8542383,,,,,,Primary
OSM,Trường Tiểu học Quảng Bị,,105.698659,20.8643241,,,,,,Primary
OSM,Trường Tiểu học Hợp Đồng,,105.698482,20.879164,,,,,,Primary
OSM,Trường Tiểu học Thuỵ Hương,,105.7186076,20.9054565,,,,,,Primary
OSM,Trường Tiểu học Lam Điền,,105.7254593,20.8915577,,,,,,Primary
OSM,Trường Tiểu học Nam Phương Tiến A,,105.6265064,20.8860161,,,,,,Primary
OSM,Trường Tiểu học Nam Phương Tiến B,,105.5992768,20.8458089,,,,,,Primary
OSM,Trường Tiểu học Thượng Vực,,105.7211323,20.8521239,,,,,,Primary
OSM,Trường Tiểu học Bê Tông,,105.5738463,20.8803374,,,,,,Primary
OSM,Trường Tiểu học Hồng Phong,,105.6959726,20.8434766,,,,,,Primary
OSM,Trường Tiểu học Phú Nam An,,105.7436235,20.8156527,,,,,,Primary
OSM,Trường Tiểu học Văn Võ,,105.7471056,20.8325126,,,,,,Primary
OSM,Trường Tiểu học Mai Dịch,,105.7781047,21.0343414,,,,,,Primary
OSM,Trường Tiểu học Tân Lược,,105.7144655,10.1419193,,,,,,Primary
OSM,Trường Tiểu học và Trung học cơ sở FPT Cầu Giấy,,105.80456,21.0394266,,,,,,Primary
OSM,Trường Tiểu học Thị trấn Lâm,,106.0122266,20.3224863,,,,,,Primary
OSM,Trường Tiểu học Trạch Mỹ Lộc,,105.5320521,21.0966132,,,,,,Primary
OSM,Trường Tiểu học xã Phú Cường,,105.404279,21.2866375,,,,,,Primary
OSM,Trường Tiểu Học Trung Hưng,,105.4971819,21.1323437,,,,,,Primary
OSM,Trường Tiểu học Trần Phú,,105.4991731,21.1452807,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Tri Phương,,106.6822643,20.8642038,,,,,,Primary
OSM,Trường Tiểu học Trâu Quỳ,,105.9395758,21.0076936,,,,,,Primary
OSM,Trường Tiểu học Quang Trung,,105.9042372,21.0959901,,,,,,Primary
OSM,Trường Tiểu học Trần Thị Lý,,108.2138059,16.0802536,,,,,,Primary
OSM,Trường Tiểu học Lý Tự Trọng,,108.2212157,16.0778803,,,,,,Primary
OSM,Trường Tiểu học Lê Lai,,108.2164101,16.0750478,,,,,,Primary
OSM,Trường Tiểu học Phan Thanh,,108.2211372,16.0737424,,,,,,Primary
OSM,Trường Tiểu học Trần Văn Ơn,,108.217489,16.0637801,,,,,,Primary
OSM,Trường Tiểu học Tây Hồ,,108.2210735,16.0631656,,,,,,Primary
OSM,Trường Tiểu học Đoàn Thị Điểm,,108.1851357,16.0687334,,,,,,Primary
OSM,Trường Tiểu học Phú Quới A,Phu Quoi A Primary School,105.9203705,10.1593492,,,,,,Primary
OSM,Trường Tiểu Học Phú Hưng,,106.3976646,10.2531564,,,,,,Primary
OSM,Trường Tiểu học - Trung học cơ sở Hà Nội,,105.8096836,20.9891376,Hà Nội,Hà Nội,Thanh Xuân,+84 935 366 655,,Primary
OSM,Trường Tiểu học Thới Thạnh,,106.6484963,10.9146182,,Hồ Chí Minh,Hóc Môn,,,Primary
OSM,Trường Tiểu học Bình Mỹ 2,,106.6456266,10.9510576,,Hồ Chí Minh,Củ Chi,,,Primary
OSM,Trường Tiểu học Bình Mỹ 2,,106.6382402,10.9569057,,Hồ Chí Minh,Củ Chi,,,Primary
OSM,Trường Tiểu học Nguyễn Trãi,,106.6537163,10.9757617,,Bình Dương,Thủ Dầu Một,,,Primary
OSM,Trường Tiểu học Song Bình,,106.4147811,10.3507016,,Tiền Giang,Chợ Gạo,,,Primary
OSM,Trường Tiểu học Phường 4,,106.6706041,10.3658029,,Tiền Giang,Gò Công,,,Primary
OSM,Trường Tiểu học Võ Thị Lớ,,106.7450432,10.3174236,,Tiền Giang,Gò Công Đông,,,Primary
OSM,Trường Tiểu học Hưng Định,,106.6915688,10.9422519,,Bình Dương,Thuận An,,,Primary
OSM,Trường Tiểu học Bình Nhâm,,106.6901886,10.9286997,,Bình Dương,Thuận An,,,Primary
OSM,Tiểu Học Tân Đông Hiệp B,,106.7643824,10.9174611,,,,,,Primary
OSM,Trường Trung - Tiểu Học Việt Anh 2,,106.7645909,10.8890517,,,,,,Primary
OSM,Trường Tiểu học Thường Tân,,106.8475033,11.0382581,,,,,,Primary
OSM,Trường Tiểu học Huỳnh Thị Châu,,106.8366283,11.0523671,,,,,,Primary
OSM,Trường Tiểu học Phú Thọ,,106.3777181,10.2376025,,,,,,Primary
OSM,Trường Tiểu học Trường Xuân 2,,105.720552,10.614696,,,,,,Primary
OSM,Trường Tiểu học Trường Xuân 1,,105.7890965,10.6536387,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Du,,105.1162226,10.7121055,,,,,,Primary
OSM,Trường Tiểu học Đồng Tháp,,105.6480314,21.0807144,,,,,,Primary
OSM,Trường Tiểu học Phương Đình A,,105.6474111,21.1013025,,,,,,Primary
