X,Y,OBJECTID,PPIN,NAME,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR
-94.221633036,44.5538041350001,3013,00703874,IMMANUEL LUTHERAN SCHOOL,417 HIGH AVE,GAYLORD,MN,55334,27,143,Sibley County,43,44.553812,-94.221641,N,N,N,N,N,2707,2717B,27017,2023-2024
-93.115293295,44.9493820000001,3014,00703932,CHRIST'S HOUSEHOLD OF FAITH SCHOOL,355 MARSHALL AVE,SAINT PAUL,MN,55102,27,123,Ramsey County,11,44.94939,-93.115301,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2704,2764A,27064,2023-2024
-95.584692349,46.5950519510001,3015,00703976,ST PAUL'S LUTHERAN SCHOOL,500 6TH AVE SW,PERHAM,MN,56573,27,111,Otter Tail County,43,46.59506,-95.584701,22260,"Fergus Falls, MN",2,N,N,2707,2709B,27009,2023-2024
-94.4339980729999,43.8324972560001,3016,00703987,ST PAUL LUTHERAN SCHOOL,114 E 4TH ST N,TRUMAN,MN,56088,27,091,Martin County,43,43.832505,-94.434006,21860,"Fairmont, MN",2,N,N,2701,2722A,27022,2023-2024
-93.8368730889999,44.9546920500001,3017,00704018,CHRIST COMMUNITY LUTHERAN SCHOOL,512 COUNTY ROAD 10 SE,WATERTOWN,MN,55388,27,019,Carver County,42,44.9547,-93.836881,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2706,2717B,27017,2023-2024
-93.5301631889999,44.8628420420001,3018,00704051,CHAPEL HILL ACADEMY,306 W 78TH ST,CHANHASSEN,MN,55317,27,019,Carver County,21,44.86285,-93.530171,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2706,2748B,27048,2023-2024
-94.461162918,44.9203120990001,3019,00704084,IMMANUEL LUTHERAN SCHOOL,20917 WALDEN AVE,HUTCHINSON,MN,55350,27,085,McLeod County,42,44.92032,-94.461171,26780,"Hutchinson, MN",2,378,"Minneapolis-St. Paul, MN-WI",2707,2717A,27017,2023-2024
-93.59777318,44.787742058,3020,00704131,ST JOHN'S LUTHERAN SCHOOL,300 E 4TH ST,CHASKA,MN,55318,27,019,Carver County,21,44.78775,-93.597781,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2706,2748B,27048,2023-2024
-93.277233337,44.295262108,3021,00704153,FARIBAULT LUTHERAN SCHOOL,526 4TH ST NW,FARIBAULT,MN,55021,27,131,Rice County,32,44.29527,-93.277241,22060,"Faribault-Northfield, MN",2,378,"Minneapolis-St. Paul, MN-WI",2701,2719A,27019,2023-2024
-93.072923313,44.910342003,3022,00704164,ST CROIX LUTHERAN ACADEMY,1200 OAKDALE AVE,WEST SAINT PAUL,MN,55118,27,037,Dakota County,21,44.91035,-93.072931,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2702,2753A,27053,2023-2024
-92.272298604,44.4468830170001,3023,00704197,ST JOHNS LUTHERAN SCHOOL,516 W CHESTNUT ST,LAKE CITY,MN,55041,27,157,Wabasha County,32,44.446891,-92.272306,40340,"Rochester, MN",1,462,"Rochester-Austin-Winona, MN",2701,2720A,27020,2023-2024
-91.435338915,43.9041250450001,3024,00704211,ST JOHNS LUTHERAN SCHOOL,42685 COUNTY ROAD 12,DAKOTA,MN,55925,27,169,Winona County,42,43.904133,-91.435346,49100,"Winona, MN",2,462,"Rochester-Austin-Winona, MN",2701,2726A,27026,2023-2024
-91.8672517799999,43.9868230600001,3025,00704222,ST JOHN'S EVANGELICAL LUTHERAN SCHOOL,160 WILLIAMS ST,LEWISTON,MN,55952,27,169,Winona County,42,43.986831,-91.867259,49100,"Winona, MN",2,462,"Rochester-Austin-Winona, MN",2701,2726A,27026,2023-2024
-93.997693151,44.170222176,3026,00704244,IMMANUEL LUTHERAN SCHOOL,421 N 2ND ST,MANKATO,MN,56001,27,013,Blue Earth County,13,44.17023,-93.997701,31860,"Mankato, MN",1,359,"Mankato-New Ulm, MN",2701,2718B,27018,2023-2024
-94.928902922,43.9439832740001,3027,00704266,MOUNTAIN LAKE CHRISTIAN SCHOOL,710 11TH ST N,MOUNTAIN LAKE,MN,56159,27,033,Cottonwood County,43,43.943991,-94.928911,N,N,N,N,N,2707,2721A,27021,2023-2024
-93.363713226,44.9401620190001,3028,00704299,METROPOLITAN OPEN SCHOOL,3390 LIBRARY LN,SAINT LOUIS PARK,MN,55426,27,053,Hennepin County,13,44.94017,-93.363721,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2705,2746A,27046,2023-2024
-94.7183259,44.5299531730001,3029,00704302,PRAIRE LUTHERAN SCHOOL UPPER SITE,15 2ND ST NE,FAIRFAX,MN,55332,27,129,Renville County,43,44.529961,-94.718334,N,N,N,N,N,2707,2716A,27016,2023-2024
-96.1365925979999,43.8768323680001,3030,00704324,SOUTHWEST MN CHRISTIAN HIGH SCHOOL,550 W ELIZABETH ST,EDGERTON,MN,56128,27,117,Pipestone County,43,43.87684,-96.136601,N,N,N,N,N,2707,2721A,27021,2023-2024
-96.131752599,43.876263368,3031,00704335,SOUTHWEST MN CHRISTIAN SCHOOLS,210 W ELIZABETH ST,EDGERTON,MN,56128,27,117,Pipestone County,43,43.876271,-96.131761,N,N,N,N,N,2707,2721A,27021,2023-2024
-93.203626428,43.758022183,3032,00704368,HOLLANDALE CHRISTIAN SCHOOL,203 CENTRAL AVE S,HOLLANDALE,MN,56045,27,047,Freeborn County,42,43.75803,-93.203634,10660,"Albert Lea, MN",2,N,N,2701,2723A,27023,2023-2024
-93.3324732359999,44.929512018,3033,00704379,AVAIL ACADEMY - EDINA,4015 INGLEWOOD AVE S,EDINA,MN,55416,27,053,Hennepin County,13,44.92952,-93.332481,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2705,2750A,27050,2023-2024
-95.1853487129999,44.937185148,3034,00704437,CENTRAL MINNESOTA CHRISTIAN SCHOOL,204 SCHOOL ST,PRINSBURG,MN,56281,27,067,Kandiyohi County,43,44.937193,-95.185357,48820,"Willmar, MN",2,N,N,2707,2716B,27016,2023-2024
-93.2476532219999,45.2067519720001,3035,00704492,NORTHSIDE CHRISTIAN SCHOOL,804 131ST AVE NE,BLAINE,MN,55434,27,003,Anoka County,21,45.20676,-93.247661,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2706,2732A,27032,2023-2024
-93.221163378,44.1088221320001,3036,00704506,OWATONNA CHRISTIAN SCHOOL,265 26TH ST NE,OWATONNA,MN,55060,27,147,Steele County,32,44.10883,-93.221171,36940,"Owatonna, MN",2,378,"Minneapolis-St. Paul, MN-WI",2701,2719B,27019,2023-2024
-92.9870433469999,44.8413020070001,3037,00704517,HOPE CHRISTIAN ACADEMY,920 HOLLEY AVE STE 2,SAINT PAUL PARK,MN,55071,27,163,Washington County,21,44.84131,-92.987051,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2702,2753B,27053,2023-2024
-93.523570176,44.976468025,3038,00704539,REDEEMER CHRISTIAN ACADEMY,115 WAYZATA BLVD W,WAYZATA,MN,55391,27,053,Hennepin County,21,44.976476,-93.523578,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2703,2745B,27045,2023-2024
-93.667183113,45.1292420130001,3039,00704572,SALEM LUTHERAN SCHOOL,9615 PIONEER TRL,GREENFIELD,MN,55357,27,053,Hennepin County,41,45.12925,-93.667191,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2703,2737A,27037,2023-2024
-92.5852935189999,44.417492043,3040,00704608,ST JOHNS EVANGELICAL LUTHERAN SCHOOL,36620 COUNTY 4 BLVD,GOODHUE,MN,55027,27,049,Goodhue County,42,44.4175,-92.585301,39860,"Red Wing, MN",2,378,"Minneapolis-St. Paul, MN-WI",2701,2720A,27020,2023-2024
-91.657486833,44.052491037,3041,00704619,ST MATTHEWS LUTHERAN SCHOOL,756 W WABASHA ST,WINONA,MN,55987,27,169,Winona County,32,44.052499,-91.657494,49100,"Winona, MN",2,462,"Rochester-Austin-Winona, MN",2701,2726A,27026,2023-2024
-92.92271341,44.510282052,3042,00704641,ST PAUL'S LUTHERAN ELEMENTARY SCHOOL,30289 59TH AVE WAY,CANNON FALLS,MN,55009,27,049,Goodhue County,42,44.51029,-92.922721,39860,"Red Wing, MN",2,378,"Minneapolis-St. Paul, MN-WI",2701,2758B,27058,2023-2024
-93.335033233,44.950952016,3043,00704685,TORAH ACADEMY,2800 JOPPA AVE S,SAINT LOUIS PARK,MN,55416,27,053,Hennepin County,13,44.95096,-93.335041,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2705,2746A,27046,2023-2024
-93.262473234,45.09213199,3044,00704732,WOODCREST BAPTIST ACADEMY,6875 UNIVERSITY AVE NE,FRIDLEY,MN,55432,27,003,Anoka County,21,45.09214,-93.262481,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2705,2739A,27039,2023-2024
-93.980123157,44.164052176,3045,00704754,MOUNT OLIVE LUTHERAN SCHOOL,1123 MARSH ST,MANKATO,MN,56001,27,013,Blue Earth County,13,44.16406,-93.980131,31860,"Mankato, MN",1,359,"Mankato-New Ulm, MN",2701,2718B,27018,2023-2024
-93.261313233,45.1040419880001,3046,00704798,GRACE LUTHERAN SCHOOL,460 75TH AVE NE,FRIDLEY,MN,55432,27,003,Anoka County,21,45.10405,-93.261321,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2705,2739A,27039,2023-2024
-94.000613148,44.1882321730001,3047,00704801,GRACE CHRISTIAN SCHOOL,600 LIND ST,MANKATO,MN,56001,27,013,Blue Earth County,13,44.18824,-94.000621,31860,"Mankato, MN",1,359,"Mankato-New Ulm, MN",2701,2718A,27018,2023-2024
-93.384753238,44.810702039,3048,00704925,BLOOMINGTON LUTHERAN SCHOOL,10600 BLOOMINGTON FERRY RD,BLOOMINGTON,MN,55438,27,053,Hennepin County,13,44.81071,-93.384761,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2703,2750B,27050,2023-2024
-93.782816092,45.0415260340001,3049,00705022,MT OLIVE LUTHERAN SCHOOL,435 BRIDGE AVE E,DELANO,MN,55328,27,171,Wright County,31,45.041534,-93.782824,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2706,2729A,27029,2023-2024
-94.084103068,44.606262117,3050,00705033,ST PAULS LUTHERAN SCHOOL,510 W ADAMS ST,ARLINGTON,MN,55307,27,143,Sibley County,42,44.60627,-94.084111,N,N,N,N,N,2707,2717B,27017,2023-2024
-93.155191313,44.740571033,3051,00705044,FIRST BAPTIST SCHOOL,14400 DIAMOND PATH W,ROSEMOUNT,MN,55068,27,037,Dakota County,21,44.740579,-93.155199,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2702,2756B,27056,2023-2024
-92.667023512,44.2922420670001,3052,00705281,CHRIST LUTHERAN SCHOOL,223 E 5TH ST STE 1,ZUMBROTA,MN,55992,27,049,Goodhue County,42,44.29225,-92.667031,39860,"Red Wing, MN",2,378,"Minneapolis-St. Paul, MN-WI",2701,2720B,27020,2023-2024
-94.025161145,44.15652118,3053,00705292,RISEN SAVIOR LUTHERAN SCHOOL,516 W 7TH ST,MANKATO,MN,56001,27,013,Blue Earth County,13,44.156529,-94.025169,31860,"Mankato, MN",1,359,"Mankato-New Ulm, MN",2701,2718B,27018,2023-2024
-95.7685726189999,44.455762259,3054,00705317,SAMUEL LUTHERAN SCHOOL,500 VILLAGE DR,MARSHALL,MN,56258,27,083,Lyon County,33,44.45577,-95.768581,32140,"Marshall, MN",2,N,N,2707,2715A,27015,2023-2024
-94.375192945,44.9033020950001,3055,00705372,NORTHWOODS SDA ELEMENTARY,95 ACADEMY LN NW,HUTCHINSON,MN,55350,27,085,McLeod County,32,44.90331,-94.375201,26780,"Hutchinson, MN",2,378,"Minneapolis-St. Paul, MN-WI",2707,2717A,27017,2023-2024
-93.369413187,45.207781981,3056,00705383,ANOKA ADVENTIST CHRISTIAN SCHOOL,1035 LINCOLN ST,ANOKA,MN,55303,27,003,Anoka County,21,45.20779,-93.369421,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2703,2735A,27035,2023-2024
-93.003093334,44.9043119990001,3057,00705496,CAPITAL CITY ADVENTIST CHRISTIAN SCHOOL,1220 MCKNIGHT RD S,SAINT PAUL,MN,55119,27,123,Ramsey County,21,44.90432,-93.003101,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2704,2747A,27047,2023-2024
-96.3568125849999,43.524212435,3058,00705554,HILLS CHRISTIAN SCHOOL,501 S CENTRAL AVE,HILLS,MN,56138,27,133,Rock County,42,43.52422,-96.356821,43620,"Sioux Falls, SD-MN",1,N,N,2701,2721A,27021,2023-2024
-94.369862946,44.9023520960001,3059,00705565,MAPLEWOOD ACADEMY,700 MAIN ST N,HUTCHINSON,MN,55350,27,085,McLeod County,32,44.90236,-94.369871,26780,"Hutchinson, MN",2,378,"Minneapolis-St. Paul, MN-WI",2707,2717A,27017,2023-2024
-93.4677231969999,44.9409960260001,3060,00705576,MINNETONKA CHRISTIAN ACADEMY,3500 WILLISTON RD,MINNETONKA,MN,55345,27,053,Hennepin County,13,44.941004,-93.467731,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,378,"Minneapolis-St. Paul, MN-WI",2703,2745B,27045,2023-2024
-91.63058484,44.0482020360001,3061,00705623,ST MARTIN'S LUTHERAN SCHOOL,312 E BROADWAY ST,WINONA,MN,55987,27,169,Winona County,32,44.04821,-91.630592,49100,"Winona, MN",2,462,"Rochester-Austin-Winona, MN",2701,2726A,27026,2023-2024
-90.146859246,32.473560053,3062,00734461,ST JOSEPH CATHOLIC SCHOOL,308 NEW MANNSDALE RD,MADISON,MS,39110,28,089,Madison County,21,32.473566,-90.146865,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2803,28073,28025,2023-2024
-90.15557525,32.353179078,3063,00734494,ST RICHARD CATHOLIC SCHOOL,100 HOLLY DR,JACKSON,MS,39206,28,049,Hinds County,12,32.353185,-90.155581,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2802,28065,28029,2023-2024
-88.705702649,32.3628160210001,3064,00734621,ST PATRICK ELEMENTARY SCHOOL,2700 DAVIS ST,MERIDIAN,MS,39301,28,075,Lauderdale County,33,32.362822,-88.705708,32940,"Meridian, MS",2,N,N,2803,28082,28032,2023-2024
-91.3947989549999,31.562157289,3065,00734676,CATHEDRAL SCHOOL,701 N DR ML KING JR ST,NATCHEZ,MS,39120,28,001,Adams County,33,31.562163,-91.394805,35020,"Natchez, MS-LA",2,N,N,2802,28094,28038,2023-2024
-90.57029603,34.2099337170001,3066,00734745,ST ELIZABETH CATHOLIC SCHOOL,150 FLORENCE AVE,CLARKSDALE,MS,38614,28,027,Coahoma County,33,34.20994,-90.570302,17260,"Clarksdale, MS",2,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",2802,28026,28011,2023-2024
-89.205235607,30.3551744700001,3067,00734949,COAST EPISCOPAL SCHOOL,5065 ESPY AVE,LONG BEACH,MS,39560,28,047,Harrison County,41,30.35518,-89.205241,25060,"Gulfport-Biloxi, MS",1,N,N,2804,28121,28048,2023-2024
-89.461371302,34.7604385600001,3068,00735035,MARSHALL ACADEMY,100 ACADEMY DR,HOLLY SPRINGS,MS,38635,28,093,Marshall County,32,34.760445,-89.461377,32820,"Memphis, TN-MS-AR",1,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",2801,28005,28010,2023-2024
-89.1319355639999,31.6954641790001,3069,00735126,ST JOHNS DAY SCHOOL,520 N 5TH AVE,LAUREL,MS,39440,28,067,Jones County,32,31.69547,-89.131941,29860,"Laurel, MS",2,279,"Hattiesburg-Laurel, MS",2804,28089,28034,2023-2024
-90.352081198,32.3222890920001,3070,00735283,MT SALUS CHRISTIAN SCHOOL,1580 CLINTON RAYMOND RD,CLINTON,MS,39056,28,049,Hinds County,21,32.322295,-90.352087,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2802,28056,28027,2023-2024
-89.439250307,34.7766965550001,3071,00735308,HOLY FAMILY SCHOOL,395 W ST,HOLLY SPRINGS,MS,38635,28,093,Marshall County,32,34.776703,-89.439256,32820,"Memphis, TN-MS-AR",1,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",2801,28005,28003,2023-2024
-90.597314024,34.201427719,3072,00735319,PRESBYTERIAN DAY SCHOOL,944 CATALPA ST,CLARKSDALE,MS,38614,28,027,Coahoma County,33,34.201434,-90.59732,17260,"Clarksdale, MS",2,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",2802,28026,28011,2023-2024
-77.1534166769999,38.7689202450001,3073,00735363,CALVARY ROAD CHRISTIAN SCHOOL,6811 BEULAH ST,ALEXANDRIA,VA,22310,51,059,Fairfax County,21,38.768928,-77.153419,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",5111,51017,51034,2023-2024
-89.806910368,31.923802155,3074,00735374,SIMPSON COUNTY ACADEMY,124 ACADEMY CIR,MENDENHALL,MS,39114,28,127,Simpson County,42,31.923808,-89.806916,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2803,28077,28035,2023-2024
-89.9244752499999,33.510890831,3075,00735385,CARROLL ACADEMY,"909 COLLEGE STREET, PO BOX 226",CARROLLTON,MS,38917,28,015,Carroll County,43,33.510897,-89.924481,24900,"Greenwood, MS",2,N,N,2802,28046,28014,2023-2024
-90.765305005,33.760963815,3076,00735396,BAYOU ACADEMY,1291 CROSBY RD,CLEVELAND,MS,38732,28,011,Bolivar County,41,33.76097,-90.765311,17380,"Cleveland, MS",2,N,N,2802,28029,28013,2023-2024
-90.106974258,32.449589057,3077,00735443,MADISON RIDGELAND ACADEMY,7601 OLD CANTON RD,MADISON,MS,39110,28,089,Madison County,21,32.449595,-90.10698,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2803,28073,28025,2023-2024
-89.9718451699999,34.604093613,3078,00735454,MAGNOLIA HEIGHTS SCHOOL,1 CHIEFS DR,SENATOBIA,MS,38668,28,137,Tate County,32,34.6041,-89.971851,32820,"Memphis, TN-MS-AR",1,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",2801,28008,28010,2023-2024
-90.4005351549999,32.8762339790001,3079,00735465,MANCHESTER ACADEMY,2132 GORDON AVE,YAZOO CITY,MS,39194,28,163,Yazoo County,32,32.87624,-90.400541,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2802,28047,28022,2023-2024
-89.7376483039999,33.4630768330001,3080,00735498,WINONA CHRISTIAN SCHOOL,1014 S APPLEGATE ST,WINONA,MS,38967,28,097,Montgomery County,43,33.463083,-89.737654,24980,"Grenada, MS",2,N,N,2802,28046,28014,2023-2024
-90.540126065,33.7670268040001,3081,00735501,NORTH SUNFLOWER ACADEMY,148 ACADEMY RD,DREW,MS,38737,28,133,Sunflower County,42,33.767033,-90.540132,N,N,N,N,N,2802,28031,28013,2023-2024
-88.6322036,33.616993757,3082,00735523,OAK HILL ACADEMY,1682 N ESHMAN AVE,WEST POINT,MS,39773,28,025,Clay County,33,33.617,-88.632209,N,N,N,N,N,2801,28036,28016,2023-2024
-89.993026309,32.062923133,3083,00735545,THE PINEY WOODS SCHOOL,5096 HWY 49 S,PINEY WOODS,MS,39148,28,121,Rankin County,42,32.062929,-89.993032,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2803,28077,28036,2023-2024
-90.15884525,32.3459750800001,3084,00735625,"THE EDUCATION CENTER, INC. D/B/A EDUCATION CENTER",4080 OLD CANTON RD,JACKSON,MS,39216,28,049,Hinds County,12,32.345981,-90.158851,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2803,28064,28029,2023-2024
-89.034120516,33.1400388710001,3085,00735658,WINSTON ACADEMY,545 RICHARDSON RD,LOUISVILLE,MS,39339,28,159,Winston County,43,33.140045,-89.034126,N,N,N,N,N,2803,28035,28032,2023-2024
-90.105955265,32.3333940800001,3086,00735716,JACKSON PREPARATORY SCHOOL,3100 LAKELAND DR,FLOWOOD,MS,39232,28,121,Rankin County,21,32.3334,-90.105961,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2803,28059,28020,2023-2024
-90.139885254,32.3624740760001,3087,00735727,JACKSON ACADEMY,4908 RIDGEWOOD RD,JACKSON,MS,39211,28,049,Hinds County,12,32.36248,-90.139891,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2803,28064,28025,2023-2024
-91.037768953,33.362071907,3088,00735807,GREENVILLE CHRISTIAN SCHOOL,2064 GREENVILLE CHRISTIAN RD,GREENVILLE,MS,38701,28,151,Washington County,41,33.362078,-91.037775,24740,"Greenville, MS",2,N,N,2802,28050,28012,2023-2024
-89.398845407,33.2894438550001,3089,00735818,FRENCH CAMP ACADEMY,1 FINE PL,FRENCH CAMP,MS,39745,28,019,Choctaw County,43,33.28945,-89.398851,N,N,N,N,N,2801,28035,28015,2023-2024
-90.177525246,32.3178740870001,3090,00735829,FIRST PRESBYTERIAN DAY SCHOOL,1390 N STATE ST,JACKSON,MS,39202,28,049,Hinds County,12,32.31788,-90.177531,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2803,28067,28029,2023-2024
-90.8765160029999,33.2741109180001,3091,00735884,DEER CREEK SCHOOL,300 DEER CREEK CIR,ARCOLA,MS,38722,28,151,Washington County,43,33.274117,-90.876522,24740,"Greenville, MS",2,N,N,2802,28050,28012,2023-2024
-90.03915424,33.115201917,3092,00735964,CENTRAL HOLMES CHRISTIAN SCHOOL,130 ROBERT E LEE DR,LEXINGTON,MS,39095,28,051,Holmes County,43,33.115208,-90.03916,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2802,28047,28021,2023-2024
-90.450402173,32.2894681020001,3093,00735975,CENTRAL HINDS ACADEMY,2894 RAYMOND BOLTON RD,RAYMOND,MS,39154,28,049,Hinds County,42,32.289474,-90.450408,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2802,28063,28027,2023-2024
-90.014429276,32.5994500210001,3094,00735997,CANTON ACADEMY,1 NANCY DR,CANTON,MS,39046,28,089,Madison County,41,32.599456,-90.014435,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2802,28057,28021,2023-2024
-90.255335198,32.819593986,3095,00736017,BENTON ACADEMY,216 ACADEMY DR,BENTON,MS,39039,28,163,Yazoo County,42,32.8196,-90.255341,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2802,28054,28023,2023-2024
-90.378340211,31.931820175,3096,00736061,COPIAH EDUCATIONAL FOUNDATION,1144 E GALLMAN,GALLMAN,MS,39077,28,029,Copiah County,41,31.931826,-90.378346,27140,"Jackson, MS",1,298,"Jackson-Vicksburg-Brookhaven, MS",2802,28076,28037,2023-2024
-89.812171266,33.7525767770001,3097,00736094,KIRK ACADEMY,2621 CARROLLTON RD,GRENADA,MS,38902,28,043,Grenada County,33,33.752583,-89.812177,24980,"Grenada, MS",2,N,N,2802,28030,28014,2023-2024
-90.584468026,34.219859715,3098,00736141,LEE ACADEMY,415 LEE DR,CLARKSDALE,MS,38614,28,027,Coahoma County,33,34.219866,-90.584474,17260,"Clarksdale, MS",2,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",2802,28026,28011,2023-2024
-91.0586770689999,31.0773253780001,3099,00736221,CENTREVILLE ACADEMY,1419 ACADEMY ST,CENTREVILLE,MS,39631,28,005,Amite County,43,31.077331,-91.058683,N,N,N,N,N,2802,28096,28038,2023-2024
-90.4743152199999,31.2349443250001,3100,00736243,PARKLANE ACADEMY,1115 PARKLANE DR,MCCOMB,MS,39648,28,113,Pike County,33,31.23495,-90.474321,32620,"McComb, MS",2,N,N,2803,28098,28038,2023-2024
-89.414546516,31.0998283170001,3101,00736425,BASS MEMORIAL ACADEMY,6433 U S HWY 11,LUMBERTON,MS,39455,28,073,Lamar County,42,31.099834,-89.414552,25620,"Hattiesburg, MS",1,279,"Hattiesburg-Laurel, MS",2804,28099,28044,2023-2024
-90.32697376,38.7949568350001,3102,00750359,SACRED HEART CATHOLIC SCHOOL,501 SAINT LOUIS ST,FLORISSANT,MO,63031,29,189,St. Louis County,21,38.794964,-90.32698,41180,"St. Louis, MO-IL",1,476,"St. Louis-St. Charles-Farmington, MO-IL",2901,29075,29013,2023-2024
-90.247544798,38.614752864,3103,00750392,ST MARGARET OF SCOTLAND SCHOOL,3964 CASTLEMAN AVE,SAINT LOUIS,MO,63110,29,510,St. Louis city,11,38.61476,-90.247551,41180,"St. Louis, MO-IL",1,476,"St. Louis-St. Charles-Farmington, MO-IL",2901,29079,29005,2023-2024
-90.347144778,38.5240308850001,3104,00750428,ST SIMON THE APOSTLE,11019 MUELLER RD,SAINT LOUIS,MO,63123,29,189,St. Louis County,21,38.524038,-90.347151,41180,"St. Louis, MO-IL",1,476,"St. Louis-St. Charles-Farmington, MO-IL",2902,29092,29001,2023-2024
-91.0094986,38.4466749330001,3105,00750439,IMMACULATE CONCEPTION SCHOOL,6 W STATE ST,UNION,MO,63084,29,071,Franklin County,32,38.446682,-91.009505,41180,"St. Louis, MO-IL",1,476,"St. Louis-St. Charles-Farmington, MO-IL",2902,29119,29026,2023-2024
-91.1369545329999,38.811752875,3106,00750461,HOLY ROSARY SCHOOL,716 E BOONESLICK RD,WARRENTON,MO,63383,29,219,Warren County,32,38.81176,-91.136961,41180,"St. Louis, MO-IL",1,476,"St. Louis-St. Charles-Farmington, MO-IL",2902,29042,29026,2023-2024
-91.0015895929999,38.546559916,3107,00750472,OUR LADY OF LOURDES CATHOLIC SCHOOL,950 MADISON AVE,WASHINGTON,MO,63090,29,071,Franklin County,32,38.546567,-91.001596,41180,"St. Louis, MO-IL",1,476,"St. Louis-St. Charles-Farmington, MO-IL",2902,29109,29026,2023-2024
-91.0478705849999,38.4970569270001,3108,00750483,ST GERTUDE CATHOLIC SCHOOL,6520 HWY YY,WASHINGTON,MO,63090,29,071,Franklin County,41,38.497064,-91.047877,41180,"St. Louis, MO-IL",1,476,"St. Louis-St. Charles-Farmington, MO-IL",2902,29109,29026,2023-2024
-90.3195147819999,38.5683028760001,3109,00750574,HOLY CROSS ACADMEY EARLY CHILDHOOD,7748 MACKENZIE RD,SAINT LOUIS,MO,63123,29,189,St. Louis County,21,38.56831,-90.319521,41180,"St. Louis, MO-IL",1,476,"St. Louis-St. Charles-Farmington, MO-IL",2902,29083,29004,2023-2024
